feature1,feature2,feature3,feature4,label
-0.607926421082927,-0.5916224795536726,-0.37701829049688984,-0.6115178029919482,0
-0.05349980710546931,0.05351579900130998,0.6194480717978882,0.34758170536167105,1
-0.885081408484113,-2.0995433458045545,0.0498649185315132,-0.5756378262377739,0
-0.8203485807463174,0.705557477283548,-0.8586544570533914,2.5733598032498604,0
-0.3177955365625321,-0.501951916129663,-0.5653641714027055,1.0291556373256436,0
-0.30265138860946383,0.7069957556968056,0.254462775646738,0.5931012579683838,1
-1.0870854442220605,2.807643679216997,-2.172151427696247,0.889630795623437,1
2.5366354192697145,1.5304574062711023,1.7655513578365298,-0.8946073022195039,1
-0.3086741217136537,-0.6951753041684805,-0.5486507737348963,0.18676676447707832,0
-2.447451773978826,1.606228843684429,-0.20254505252770882,1.159329803364248,1
-0.2965487065045782,1.935634799315843,-0.7791839253291968,0.22213377163371284,1
0.43554914282173884,2.001323983325249,-0.3102424378149533,0.17770100093325383,1
-0.40594131386895693,2.0271551910321572,-0.23984824060005616,-0.5172884501003722,1
-0.8732473457945408,1.4376072910352926,0.8433683148191952,1.0490092258368893,1
-0.10494698243942724,-0.3766164608593392,-0.015821662068731923,0.620672097550678,0
0.23527606349303465,0.6684459549693673,0.17441483032764526,0.6159356069442637,1
-0.9344314263270612,0.8924147592232672,-0.939440809937887,-0.5468589412403921,0
-0.7462552792487656,1.1055959428556699,-1.2433216392999853,-1.2899608997410539,0
0.35682242619281523,0.531106918836691,0.39911330602152284,-0.3095464393139903,1
0.8005382368338598,1.395394932299237,-2.099567636170109,0.11422764866203965,1
0.9813103452655598,1.2934442001456694,-0.895795670011358,-0.6269670577877674,0
-0.7097650412319345,-1.5096829218922974,-0.0889695096769354,-0.8583577801812136,0
0.26360203891828116,-0.3673288139312534,-0.2631595074163622,-0.056945623721067457,1
-0.044481360212346055,0.4112942146512446,0.27556716740549925,0.3078017688920592,1
-1.1066008267527474,1.8284795633053443,-1.6412968001908999,-1.0121043752601675,0
1.8594309729476313,1.0889619377016593,1.6248522319616039,-0.42018681709585726,1
-0.21707690482251485,0.3771045654162364,-1.5566246166181252,-0.9758732529773327,0
-0.27692786060936314,0.33496949558429767,1.160712746898612,-0.3609661658190799,1
-1.184062088410983,0.8049655893430293,-0.7551840425308689,-1.6924646297148194,0
2.902107980297174,0.603325563524981,2.4575078654746285,0.20768768716311115,1
-1.5092262148899795,1.6974879623907384,-1.329634436908076,-0.7778166875908753,0
-0.3320636746909946,-0.023858816447086095,-0.5391073675641413,0.07331796718840389,0
0.6389817658104859,-1.9792198226027886,0.5524745874252028,-1.1065259087416703,0
-0.7203829584768213,0.9107612137316121,-1.0672347118879197,1.5039929885826886,0
-0.43524637635712915,0.2595801894840155,-1.5238741686320088,-0.7257438131534656,0
-1.9414436546226477,2.079748702190376,-1.3404413730366236,-0.26888869055483056,0
0.9540047006251113,1.318563521085411,0.3622091137337943,-1.4084612963635597,1
-0.73443241766219,-0.5354941956206516,-0.7632725086101494,-0.09605989972464987,0
0.17157240853599598,1.1840391450305634,-0.038344830381275896,0.02975613949574519,1
-0.12941440269611226,-0.3175781835354955,-1.773053329374961,0.9725544496267299,0
-1.3064673587138156,1.9290372337078392,-1.6371730486304945,-1.1105758454658288,0
-1.3410993148920218,-0.8786776540818295,-2.3898628018524786,1.77080063563551,0
-1.353420434776961,-1.5235387527546034,-1.535024088211678,0.743264094022715,1
-0.7021379871001929,-1.278661024997847,-1.550848446965786,0.7077519354554754,0
-1.7951162587124925,2.0191956858334805,1.6377434046411032,1.1033018820165215,1
-0.8226514823008548,-1.4606984074718883,-0.8487577411089706,-0.24751863555150475,0
-0.3720753337468812,-0.6049067611781389,-0.48375182486723367,-0.9232332461109043,0
0.11634455990634818,-0.2982253938129058,-0.5352309330384342,1.7522704434236227,0
-0.07414080537788692,0.27929300186410866,-0.9301003360052855,0.6962063648134184,0
0.20902979762039475,0.40881153754465727,0.5495027957839718,-1.251113576385303,1
0.06644612933630345,0.7651692687042195,-1.463031237020278,0.1848361236948739,0
0.85249255563812,0.22425665368936998,0.9996342634285915,-0.5245202662797737,1
0.8247010835672168,0.8556948516893865,0.6787096483877568,-0.4397310582741749,1
1.1533654694732514,1.0737518020716887,1.4180116689795113,2.2988981236192503,1
0.007198360328606657,1.7889464101301416,-0.7162514154598929,0.6815006973726244,1
0.14046181850954476,-0.016245416774562704,0.5844022732531189,0.48937456122791806,1
-1.0360960905734624,-0.03892815490500201,-0.17180453799470818,-2.081929407883722,1
-0.3833567670340372,-0.09556877923248264,-0.4016306208203205,0.013929291912946203,0
1.0834200756297911,2.024567079491666,0.48382198062310733,-0.4455025214007718,1
-1.6254684569561269,-1.4935056613127689,-0.45652317510032114,-0.07443342910004629,0
1.645534239222449,0.7715553377195106,1.609087546453778,0.4591800792284367,1
-1.9442333713508766,-1.0744682779267865,-2.541680135970398,-0.0349884904969617,0
-1.391368667780672,1.674885937652737,-1.3476998354458225,0.19808476076785494,0
-1.4749189551159698,-0.5683335465005669,-2.402464841420591,0.9826909839455139,0
0.8991072323717475,0.5342517152946111,1.1972442031197825,0.19655477651157463,1
-1.0166152838634006,0.846286868768102,-0.8299318744320965,1.1265650295477574,0
0.7393540019866547,0.9104779652622034,0.8872171676902332,0.6105857452838231,1
0.15562768702901064,2.952717604633414,-1.1997865294967665,-1.6609609335159914,1
-1.0037992596707686,-0.9694551743784655,-1.2837814412693296,-1.5702247198904564,0
1.042221249199283,1.8584730936747773,-0.45172549193083733,0.09612077694098337,1
0.2500492489510009,1.9820681948635976,2.6423583055789175,0.7216720640432351,1
-0.0048901763869282355,-2.5499913558122738,1.9310035123702152,0.924027019206901,1
-1.0231560367310895,1.063898128596584,-1.0687494291080257,-1.4075116947178212,0
1.7193122439785287,1.709905458282151,0.8967176676421902,-0.5160447282173739,1
-0.4051852726910389,-0.029446637158646816,-0.46225508033752094,-0.14436041192394247,0
0.9047194078265577,0.5184491837843681,-0.2840357833384406,1.8124485579969287,0
2.0611208646263144,-0.10187456425056673,2.493409619666023,0.27157883719537346,1
-1.6930288749383537,2.703890300754293,-2.0194678817274507,1.0915068519224618,0
-0.8137284977333261,-0.5162063189830934,-1.208898427365305,0.472597482413043,0
-0.9885542371857906,-1.611911623970194,-1.1215354510649531,-0.7031764251258874,0
1.939285055027725,0.8979659923310375,1.663192004906006,0.9382838059759977,1
2.773166422896703,1.1863079628698636,2.6695052577496594,-1.485560373036972,1
-0.1034672149951833,-0.3659435331768507,-1.5904382460048474,-1.7025836042378404,0
0.6320964756736875,1.5964303004775997,0.4631799721151658,0.028318376130461172,1
0.5798258664449536,0.9858544056312317,1.6805551437465809,-0.36361221221385587,1
-1.1007619007411742,1.780046328063225,-1.6436187771564215,0.05921843401448826,0
0.9593099023309107,2.711668468603186,-0.9176542589402175,0.08228398927542419,1
1.0377466775683777,1.6347050442475823,-0.19210657318823365,-0.03955515385665504,1
-2.4278843679904973,3.2882140215318123,3.559372626492866,-0.7043436905427592,1
-0.3246896616618796,-0.12435038940686871,-0.431341636730872,-0.05429486651781221,0
-1.040745817223999,1.0289719951792098,0.073587758361079,-0.18398333635267913,1
-1.359194161171619,-0.7182840428944581,1.5750972671477745,-1.2221278088919454,1
1.5820217413454138,0.6161588845984833,2.436349465598526,0.26705026586925884,1
-0.5834087882866483,0.2548609130781184,-0.6170166339527673,1.2715550949941588,0
-1.0230942301701647,0.7822026681509504,-0.7857249714457695,-0.2595913513636048,0
3.1762907430697145,1.4463100569780667,2.3282710022384814,1.0531528533329035,1
-2.139653224157092,0.42537230564741846,1.1175970025303832,-0.5397596803093615,1
-2.148325313129993,2.5733379572095334,-1.6135573211619985,1.246085192497629,0
0.22077857752640329,-0.5284765204320654,-0.4411512462993936,0.10643022769189683,0
-0.6813861039722258,-0.10394788735536964,-0.27404965990175045,-0.37144086599579146,0
-2.09457892719308,-2.034955964375809,-0.6434129022946258,2.632382064837391,0
3.2923727832868823,1.2079346584462771,2.420341321887528,0.8339221545489041,1
-0.9013139467720716,0.7790195687207455,0.1771192618469658,-1.7101683926566256,1
1.9128114923245856,0.17437730533188778,1.4622753354618832,-0.5449190868089497,1
